|596||Elliptical galaxy|Cetus|23.21708333333333|-7.031944444444444|11.5
|598|Messier 33;Triangulum Galaxy|Spiral galaxy|Triangulum|23.462500000000002|30.660277777777775|6.3
|600||Spiral galaxy|Cetus|23.2725|-7.311388888888889|12.5
|601||Galaxy|Cetus|23.224166666666665|-12.19138888888889|13
|604|(Located in Triangulum Galaxy)[8]|Diffuse nebula|Triangulum|23.638333333333332|30.785|11.5
|609||Open cluster|Cassiopeia|24.10375|64.53666666666666|12.3
|613||Spiral galaxy|Sculptor|23.575833333333335|-29.418333333333333|10.8
|615||Spiral galaxy|Cetus|23.77375|-7.340833333333333|12
|623||Elliptical galaxy|Sculptor|23.77625|-36.48972222222222|13.5
|625||Irregular galaxy|Phoenix|23.769583333333333|-41.43722222222222|12.2
|628|Messier 74|Spiral galaxy|Pisces|24.174166666666668|15.783333333333335|10.5
|630||Elliptical galaxy|Sculptor|23.902083333333337|-39.35777777777778|13.5
|632||Lenticular galaxy|Pisces|24.32375|5.877222222222223|13.5
|633||Spiral galaxy|Sculptor|24.097916666666666|-37.321111111111115|12.9
|636||Elliptical galaxy|Cetus|24.777083333333334|-7.512777777777778|12.5
|637||Open cluster|Cassiopeia|25.75|64.03333333333333|8.6
|641||Elliptical galaxy|Phoenix|24.663333333333334|-42.526944444444446|13
|642||Spiral galaxy|Sculptor|24.777083333333334|-29.915555555555553|13.1
|654||Open cluster|Cassiopeia|26.0|61.88333333333333|7.4
|656||Lenticular galaxy|Pisces|25.614166666666666|26.142777777777777|13.5
|659||Open cluster|Cassiopeia|26.0|60.666666666666664|8.4
|660||Spiral galaxy|Pisces|25.757083333333334|13.643333333333333|12.8
|661||Elliptical galaxy|Triangulum|26.060833333333335|28.70583333333333|13.0
|663||Open cluster|Cassiopeia|26.5|61.233333333333334|7.8
|665||Lenticular galaxy|Pisces|26.234166666666667|10.423055555555555|13.5
|668||Spiral galaxy|Andromeda|26.594583333333333|36.46|13.5
|669||Spiral galaxy|Triangulum|26.81833333333333|35.562777777777775|12.9
|670||Lenticular galaxy|Triangulum|26.85458333333333|27.885833333333334|13.5
|672||Spiral galaxy|Triangulum|26.975416666666668|27.432222222222222|11.4
|673||Spiral galaxy|Aries|27.094166666666666|11.521111111111113|13.3
|674|(Duplicate of NGC 697)|Spiral galaxy|Aries|27.823333333333334|22.35777777777778|12.7
|676||Spiral galaxy|Pisces|27.23916666666667|5.907222222222223|12
|678||Spiral galaxy|Aries|27.35375|21.996666666666666|13.3
|679||Lenticular galaxy|Andromeda|27.432916666666667|35.78527777777778|13.1
|680||Elliptical galaxy|Aries|27.4475|21.970555555555553|13.0
|681||Spiral galaxy|Cetus|27.294583333333332|-10.426388888888889|12
|682||Lenticular galaxy|Cetus|27.26875|-14.974722222222223|13
|684||Spiral galaxy|Triangulum|27.558333333333334|27.645833333333332|13.2
|685||Spiral galaxy|Eridanus|26.929583333333333|-52.76111111111111|12.0
|686||Lenticular galaxy|Fornax|27.234583333333337|-23.798611111111114|13.0
|688||Spiral galaxy|Triangulum|27.684583333333336|35.284166666666664|13.3
|691||Spiral galaxy|Aries|27.673750000000002|21.759444444444444|13.5
|693||Spiral galaxy|Pisces|27.628750000000004|6.144722222222223|13.5
|696||Lenticular galaxy|Fornax|27.37875|-34.90611111111111|13.5
|697||Spiral galaxy|Aries|27.823333333333334|22.35777777777778|12.7
|701||Spiral galaxy|Cetus|27.765833333333337|-9.702222222222222|12
|706||Spiral galaxy|Pisces|27.960833333333333|6.296388888888889|13.2
|718||Spiral galaxy|Pisces|28.305|4.195555555555556|12.8
|720||Elliptical galaxy|Cetus|28.25166666666667|-13.738333333333333|11
|723||Spiral galaxy|Cetus|28.439999999999998|-23.75777777777778|13.1
|724||Spiral galaxy|Fornax|28.439999999999998|-23.75777777777778|13.1
|731||Elliptical galaxy|Cetus|28.737083333333334|-9.013055555555555|13
|741||Elliptical galaxy|Pisces|29.087916666666665|5.628611111111112|13.2
|744||Open cluster|Perseus|29.75|55.46666666666667|8.4
|748||Spiral galaxy|Cetus|29.095|-4.4675|12
|750||Elliptical galaxy|Triangulum|29.386666666666667|33.20944444444445|12.9
|751||Elliptical galaxy|Triangulum|29.3875|33.20305555555556|12.9
|752||Open cluster|Andromeda|29.420833333333334|37.78333333333333|6.5
|753||Spiral galaxy|Andromeda|29.427083333333332|35.915277777777774|12.6
|755||Spiral galaxy|Cetus|29.093333333333334|-9.0625|13
